Time: 0 | a: 0100101000101101 | b: 1011001111010100 | result: 11101001111011011110010001000100 | result (hex): e9ede444
Time: 18230 | a: 0100110000100110 | b: 0110110010100100 | result: 00100000010100001101000001011000 | result (hex): 2050d058
Time: 18240 | a: 0110011111110111 | b: 0010100001011010 | result: 00010000011000110010010011010110 | result (hex): 106324d6
Time: 18250 | a: 1001100110100110 | b: 0101101101001111 | result: 11011011011111100110110000111010 | result (hex): db7e6c3a
Time: 18260 | a: 1001101111101100 | b: 1110100001001011 | result: 00001001010001001000111000100100 | result (hex): 9448e24
Time: 18270 | a: 1000100000011011 | b: 0001101100001110 | result: 11110011010101000100101001111010 | result (hex): f3544a7a
Time: 18280 | a: 1011111101001010 | b: 1110010101110101 | result: 00000110101101011001111011010010 | result (hex): 6b59ed2
Time: 18290 | a: 0010111011000101 | b: 0010011001110000 | result: 00000111000001011011010000110000 | result (hex): 705b430
Time: 18300 | a: 1001110111110100 | b: 1000010100000000 | result: 00101111000110111100010000000000 | result (hex): 2f1bc400
Time: 18310 | a: 0110110010111110 | b: 0111110111000100 | result: 00110101011011000000011101111000 | result (hex): 356c0778
Time: 18320 | a: 0011110000011101 | b: 0100101111011111 | result: 00010001110100001101110001000011 | result (hex): 11d0dc43
Time: 18330 | a: 0100010010000111 | b: 1110001010001000 | result: 11111000000111001001010110111000 | result (hex): f81c95b8
Time: 18340 | a: 0000010100011001 | b: 0101101000011111 | result: 00000001110010110110100000000111 | result (hex): 1cb6807
Time: 18350 | a: 1011000010101000 | b: 1011000000100100 | result: 00011000110000000101011110100000 | result (hex): 18c057a0
Time: 18360 | a: 0000001000110111 | b: 1011101011011101 | result: 11111111011001101101111101111011 | result (hex): ff66df7b
Time: 18370 | a: 1011110111110001 | b: 1101100011000010 | result: 00001010001000000100100010100010 | result (hex): a2048a2
Time: 18380 | a: 1110001100100001 | b: 1000101000010111 | result: 00001101010011000011000111110111 | result (hex): d4c31f7
Time: 18390 | a: 1100010101100111 | b: 1100101100011000 | result: 00001100000111000010111010101000 | result (hex): c1c2ea8
Time: 18400 | a: 0011001001110010 | b: 1101111100001101 | result: 11111001100000011101110111001010 | result (hex): f981ddca
Time: 18410 | a: 1010011001100111 | b: 0100111001011110 | result: 11100100100100100111101111010010 | result (hex): e4927bd2
Time: 18420 | a: 0100011101011001 | b: 1010111010000010 | result: 11101001010010011011100100110010 | result (hex): e949b932
Time: 18430 | a: 1110100101101100 | b: 1000011010100011 | result: 00001010101101000010011111000100 | result (hex): ab427c4
Time: 18440 | a: 0001001111110111 | b: 1001100000110010 | result: 11110111111001111000111000111110 | result (hex): f7e78e3e
Time: 18450 | a: 0010110100010100 | b: 0011000111101011 | result: 00001000110010100011010101011100 | result (hex): 8ca355c
Time: 18460 | a: 1001110100110010 | b: 0001100111010010 | result: 11110110000010001101010100000100 | result (hex): f608d504
Time: 18470 | a: 0010111110101111 | b: 0101100101010000 | result: 00010000101000101011110110110000 | result (hex): 10a2bdb0
Time: 18480 | a: 1110010110110010 | b: 1111010000110111 | result: 00000001001101100000000100111110 | result (hex): 136013e
Time: 18490 | a: 1011101111011000 | b: 0110101011001011 | result: 11100011100100010110010001001000 | result (hex): e3916448
Time: 18500 | a: 1100111001010110 | b: 1110110010000000 | result: 00000011110010000111001100000000 | result (hex): 3c87300
Time: 18510 | a: 1001101011101111 | b: 0101000010001101 | result: 11100000001100110000010110100011 | result (hex): e03305a3
Time: 18520 | a: 0010011101011101 | b: 1101100011100000 | result: 11111001111110111110100101100000 | result (hex): f9fbe960
Time: 18530 | a: 1010100101001111 | b: 1000101001111110 | result: 00100111110010101110101011100010 | result (hex): 27caeae2
Time: 18540 | a: 1110001011111000 | b: 1110111010110110 | result: 00000001111101011110110001010000 | result (hex): 1f5ec50
Time: 18550 | a: 1101010110010110 | b: 1001010101101010 | result: 00010001101010001011111000011100 | result (hex): 11a8be1c
Time: 18560 | a: 0100110111000100 | b: 1111101111111101 | result: 11111110110010000000011010110100 | result (hex): fec806b4
Time: 18570 | a: 0110001111001000 | b: 0001010100011101 | result: 00001000001110101011010110101000 | result (hex): 83ab5a8
Time: 18580 | a: 0010101001111111 | b: 1100110100110100 | result: 11110111100100010101010011001100 | result (hex): f79154cc
Time: 18590 | a: 0001101111000000 | b: 1011111001110110 | result: 11111000111001010100101010000000 | result (hex): f8e54a80
Time: 18600 | a: 1110010101100110 | b: 1100100011010100 | result: 00000101101110111010100001111000 | result (hex): 5bba878
Time: 18610 | a: 0111000001100010 | b: 0000001010011001 | result: 00000001001000111110111010010010 | result (hex): 123ee92
Time: 18620 | a: 0110001010100111 | b: 0010000000010001 | result: 00001100010110110110110100010111 | result (hex): c5b6d17
Time: 18630 | a: 1101101111101001 | b: 1100100001011001 | result: 00000111110110000111110000000001 | result (hex): 7d87c01
Time: 18640 | a: 1001010001001000 | b: 0001011111000001 | result: 11110110000000010100001001001000 | result (hex): f6014248
Time: 18650 | a: 1011001100100100 | b: 1110001010011110 | result: 00001000110100100101100000111000 | result (hex): 8d25838
Time: 18660 | a: 1000010001000001 | b: 1100111000010100 | result: 00011000001000011010001100010100 | result (hex): 1821a314
Time: 18670 | a: 1011001100101011 | b: 0010101110011110 | result: 11110010111010001100110110001010 | result (hex): f2e8cd8a
Time: 18680 | a: 0010011011110100 | b: 1101110001111011 | result: 11111010100110000110011100111100 | result (hex): fa98673c
Time: 18690 | a: 0011011000011101 | b: 1000100111101100 | result: 11100111000010100110011110111100 | result (hex): e70a67bc
Time: 18700 | a: 0100101100110001 | b: 1000101110110011 | result: 11011101110101110010111001000011 | result (hex): ddd72e43
Time: 18710 | a: 1001111101010110 | b: 0001100011110101 | result: 11110110100100111000110101001110 | result (hex): f6938d4e
Time: 18720 | a: 0000011110110001 | b: 1000001100011110 | result: 11111100001111110111100110111110 | result (hex): fc3f79be
Time: 18730 | a: 1010111000010010 | b: 1011001000110000 | result: 00011000111001110010011101100000 | result (hex): 18e72760
Time: 18740 | a: 1101000001010011 | b: 0100100111010011 | result: 11110010010000000101111101101001 | result (hex): f2405f69
Time: 18750 | a: 1111000010100111 | b: 0011010110111001 | result: 11111100110001110111101110101111 | result (hex): fcc77baf
Time: 18760 | a: 1001001010100111 | b: 1110000100001001 | result: 00001101001110011110111011011111 | result (hex): d39eedf
Time: 18770 | a: 1011100001010010 | b: 0111010101001110 | result: 11011111001001111010001011111100 | result (hex): df27a2fc
Time: 18780 | a: 1000000100011010 | b: 0001010000111011 | result: 11110101111110001100100011111110 | result (hex): f5f8c8fe
Time: 18790 | a: 1011110110100111 | b: 1001010101100011 | result: 00011011101000011000101010010101 | result (hex): 1ba18a95
Time: 18800 | a: 1010101111111100 | b: 1111000011001100 | result: 00000100111111010100110011010000 | result (hex): 4fd4cd0
Time: 18810 | a: 1111100000000001 | b: 1011000000111101 | result: 00000010011111011100100000111101 | result (hex): 27dc83d
Time: 18820 | a: 0011111011100000 | b: 0010101100101101 | result: 00001010100110101010110101100000 | result (hex): a9aad60
Time: 18830 | a: 0101101111011100 | b: 1110010111010100 | result: 11110110100110111101111000110000 | result (hex): f69bde30
Time: 18840 | a: 1000011110101000 | b: 0001000111111001 | result: 11110111100011010001101001101000 | result (hex): f78d1a68
Time: 18850 | a: 1110111111000001 | b: 0101001011011001 | result: 11111010101111100000110010011001 | result (hex): fabe0c99
Time: 18860 | a: 0001110110101100 | b: 0000111100010111 | result: 00000001101111111011111001110100 | result (hex): 1bfbe74
Time: 18870 | a: 1110101111001111 | b: 1010010101011101 | result: 00000111001001100001010100110011 | result (hex): 7261533
Time: 18880 | a: 0001001000110110 | b: 0001100111100001 | result: 00000001110101110100011101110110 | result (hex): 1d74776
Time: 18890 | a: 1101011110001110 | b: 0110001010001001 | result: 11110000011011101011011011111110 | result (hex): f06eb6fe
Time: 18900 | a: 1110001110110100 | b: 0100100000110101 | result: 11111000000001001100010001000100 | result (hex): f804c444
Time: 18910 | a: 0001100001000010 | b: 1111011001011100 | result: 11111111000101100010001110111000 | result (hex): ff1623b8
Time: 18920 | a: 1010100100111110 | b: 0101000010010101 | result: 11100100101100001110000100010110 | result (hex): e4b0e116
Time: 18930 | a: 1110101110101010 | b: 1010101001011000 | result: 00000110110011011110011001110000 | result (hex): 6cde670
Time: 18940 | a: 1110010011010000 | b: 0010100101010010 | result: 11111011100111001001101010100000 | result (hex): fb9c9aa0
Time: 18950 | a: 1011111110111011 | b: 0001000011001101 | result: 11111011110010000011100010111111 | result (hex): fbc838bf
Time: 18960 | a: 1001101000011110 | b: 0011011110111101 | result: 11101001110100010011101000100110 | result (hex): e9d13a26
Time: 18970 | a: 0100000100001010 | b: 0101100011111110 | result: 00010110100110111111011111101100 | result (hex): 169bf7ec
Time: 18980 | a: 1110001011101010 | b: 0001110011100110 | result: 11111100101101110111011000111100 | result (hex): fcb7763c
Time: 18990 | a: 1011111011010010 | b: 1110101010010010 | result: 00000101011101001100011111000100 | result (hex): 574c7c4
Time: 19000 | a: 1010111011011111 | b: 0010111010010011 | result: 11110001001111010111110000001101 | result (hex): f13d7c0d
Time: 19010 | a: 1011110101101011 | b: 0100110010001100 | result: 11101100000101110101101010000100 | result (hex): ec175a84
Time: 19020 | a: 1011110110101011 | b: 0010100100111010 | result: 11110101010100010101101110111110 | result (hex): f5515bbe
Time: 19030 | a: 0111000111101001 | b: 0100111111100001 | result: 00100011100010110000010011001001 | result (hex): 238b04c9
Time: 19040 | a: 1100001100011100 | b: 1100100101110111 | result: 00001100111110001010111000000100 | result (hex): cf8ae04
Time: 19050 | a: 0011001001101010 | b: 0010011011010000 | result: 00000111101001001011001000100000 | result (hex): 7a4b220
Time: 19060 | a: 1001000110101100 | b: 1100101010101100 | result: 00010110111110111001011110010000 | result (hex): 16fb9790
Time: 19070 | a: 1001110100101100 | b: 1011101011101010 | result: 00011010101010111010001000111000 | result (hex): 1aaba238
Time: 19080 | a: 1001101101000001 | b: 0000100011010111 | result: 11111100100001010110101110010111 | result (hex): fc856b97
Time: 19090 | a: 1110010101000011 | b: 0000000000010010 | result: 11111111111111100001111010110110 | result (hex): fffe1eb6
Time: 19100 | a: 1011001000101001 | b: 0010010011111110 | result: 11110100110000001000100010101110 | result (hex): f4c088ae
Time: 19110 | a: 1001000011011111 | b: 1100110001000111 | result: 00010110011100111110000111011001 | result (hex): 1673e1d9
Time: 19120 | a: 1101110010111011 | b: 0101000111101001 | result: 11110100101101110001000100110011 | result (hex): f4b71133
Time: 19130 | a: 1010010101000101 | b: 0011111110100101 | result: 11101001011100011000000001111001 | result (hex): e9718079
Time: 19140 | a: 1110111011010000 | b: 1110010000010111 | result: 00000001110111111011010010110000 | result (hex): 1dfb4b0
Time: 19150 | a: 1010101000110111 | b: 0001110110101111 | result: 11110110000011011001011010011001 | result (hex): f60d9699
Time: 19160 | a: 1001001010101011 | b: 1110011110100011 | result: 00001010011001111010111111100001 | result (hex): a67afe1
Time: 19170 | a: 1110101000111011 | b: 1101000001010110 | result: 00000100000011011001111111010010 | result (hex): 40d9fd2
Time: 19180 | a: 1001000011011101 | b: 1101110000100101 | result: 00001111100100001101101111110001 | result (hex): f90dbf1
Time: 19190 | a: 1010000000110111 | b: 1101001111111001 | result: 00010000011110010010101001111111 | result (hex): 10792a7f
Time: 19200 | a: 0010010110011100 | b: 0101001010100001 | result: 00001100001000111001111100011100 | result (hex): c239f1c
Time: 19210 | a: 0111101011001010 | b: 0011011101001001 | result: 00011010100001000110100110011010 | result (hex): 1a84699a
Time: 19220 | a: 1001110101001101 | b: 1001011111110110 | result: 00101000000111001001001011111110 | result (hex): 281c92fe
Time: 19230 | a: 0111001000110011 | b: 1011100010001111 | result: 11100000001000010111001001111101 | result (hex): e021727d
Time: 19240 | a: 0010000011001101 | b: 1101011101110110 | result: 11111010110011100100100101111110 | result (hex): face497e
Time: 19250 | a: 0011100010100001 | b: 0101001011110110 | result: 00010010010110011111110010110110 | result (hex): 1259fcb6
Time: 19260 | a: 0111110001110101 | b: 0100100110000000 | result: 00100011101110111001011110000000 | result (hex): 23bb9780
Time: 19270 | a: 1001111100111101 | b: 1101100100110000 | result: 00001110101010111001000001110000 | result (hex): eab9070
Time: 19280 | a: 0001101101101001 | b: 1100010010000010 | result: 11111001101000010100111101010010 | result (hex): f9a14f52
Time: 19290 | a: 1001100011010110 | b: 1000101000111001 | result: 00101111011101100110001110100110 | result (hex): 2f7663a6
Time: 19300 | a: 0010100010011010 | b: 1100001100001101 | result: 11110110010101010101110111010010 | result (hex): f6555dd2
Time: 19310 | a: 0010011111101001 | b: 0011101101000101 | result: 00001001001111010111010011001101 | result (hex): 93d74cd
Time: 19320 | a: 0010101010110000 | b: 1001001000100100 | result: 11101101101011100110000011000000 | result (hex): edae60c0
Time: 19330 | a: 1000101110011011 | b: 0011101110001110 | result: 11100100111011000010100011111010 | result (hex): e4ec28fa
Time: 19340 | a: 1110111001001001 | b: 1010101111010010 | result: 00000101110100110011101011100010 | result (hex): 5d33ae2
Time: 19350 | a: 1000111110000111 | b: 1001001111100110 | result: 00101111011111100111100001001010 | result (hex): 2f7e784a
Time: 19360 | a: 0111111001110011 | b: 1000101001010001 | result: 11000101110111110000000001100011 | result (hex): c5df0063
Time: 19370 | a: 0100101100101111 | b: 1001101111000000 | result: 11100010100011101101100001000000 | result (hex): e28ed840
Time: 19380 | a: 1010001001001000 | b: 0011110101100010 | result: 11101001100001110100011110010000 | result (hex): e9874790
Time: 19390 | a: 1101010001001111 | b: 0100001100010101 | result: 11110100100011010001011101111011 | result (hex): f48d177b
Time: 19400 | a: 1001010011011001 | b: 1000110011110000 | result: 00110000001010010011011101110000 | result (hex): 30293770
Time: 19410 | a: 0001011000001100 | b: 1001000101001110 | result: 11110110011101111000001110101000 | result (hex): f67783a8
Time: 19420 | a: 0101011001110000 | b: 0011010101001001 | result: 00010001111111011101010111110000 | result (hex): 11fdd5f0
Time: 19430 | a: 1110101001111110 | b: 1111000111011010 | result: 00000001001100000100110101001100 | result (hex): 1304d4c
Time: 19440 | a: 0111100111001100 | b: 0000001101010100 | result: 00000001100101010101101011110000 | result (hex): 1955af0
Time: 19450 | a: 1111110000010011 | b: 0010001001100110 | result: 11111111011110001111010110010010 | result (hex): ff78f592
